VARIABLES = "X" "Y"
ZONE I=  10    J=   30
   0.0000000000000000        0.0000000000000000     
   5.0000000745058060E-002   0.0000000000000000     
  0.10000000149011612        0.0000000000000000     
  0.15000000223517418        0.0000000000000000     
  0.20000000298023224        0.0000000000000000     
  0.25000000372529030        0.0000000000000000     
  0.30000000447034836        0.0000000000000000     
  0.35000000521540642        0.0000000000000000     
  0.40000000596046448        0.0000000000000000     
  0.45000000670552254        0.0000000000000000     
   0.0000000000000000        1.5999999600000000E-004
   5.0000000745058060E-002   1.5999999600000000E-004
  0.10000000149011612        1.5999999600000000E-004
  0.15000000223517418        1.5999999600000000E-004
  0.20000000298023224        1.5999999600000000E-004
  0.25000000372529030        1.5999999600000000E-004
  0.30000000447034836        1.5999999600000000E-004
  0.35000000521540642        1.5999999600000000E-004
  0.40000000596046448        1.5999999600000000E-004
  0.45000000670552254        1.5999999600000000E-004
   0.0000000000000000        3.1999999190000003E-004
   5.0000000745058060E-002   3.1999999190000003E-004
  0.10000000149011612        3.1999999190000003E-004
  0.15000000223517418        3.1999999190000003E-004
  0.20000000298023224        3.1999999190000003E-004
  0.25000000372529030        3.1999999190000003E-004
  0.30000000447034836        3.1999999190000003E-004
  0.35000000521540642        3.1999999190000003E-004
  0.40000000596046448        3.1999999190000003E-004
  0.45000000670552254        3.1999999190000003E-004
   0.0000000000000000        4.7999998789999997E-004
   5.0000000745058060E-002   4.7999998789999997E-004
  0.10000000149011612        4.7999998789999997E-004
  0.15000000223517418        4.7999998789999997E-004
  0.20000000298023224        4.7999998789999997E-004
  0.25000000372529030        4.7999998789999997E-004
  0.30000000447034836        4.7999998789999997E-004
  0.35000000521540642        4.7999998789999997E-004
  0.40000000596046448        4.7999998789999997E-004
  0.45000000670552254        4.7999998789999997E-004
   0.0000000000000000        6.3999998380000005E-004
   5.0000000745058060E-002   6.3999998380000005E-004
  0.10000000149011612        6.3999998380000005E-004
  0.15000000223517418        6.3999998380000005E-004
  0.20000000298023224        6.3999998380000005E-004
  0.25000000372529030        6.3999998380000005E-004
  0.30000000447034836        6.3999998380000005E-004
  0.35000000521540642        6.3999998380000005E-004
  0.40000000596046448        6.3999998380000005E-004
  0.45000000670552254        6.3999998380000005E-004
   0.0000000000000000        7.9999992160000000E-004
   5.0000000745058060E-002   7.9999992160000000E-004
  0.10000000149011612        7.9999992160000000E-004
  0.15000000223517418        7.9999992160000000E-004
  0.20000000298023224        7.9999992160000000E-004
  0.25000000372529030        7.9999992160000000E-004
  0.30000000447034836        7.9999992160000000E-004
  0.35000000521540642        7.9999992160000000E-004
  0.40000000596046448        7.9999992160000000E-004
  0.45000000670552254        7.9999992160000000E-004
   0.0000000000000000        9.5999997569999997E-004
   5.0000000745058060E-002   9.5999997569999997E-004
  0.10000000149011612        9.5999997569999997E-004
  0.15000000223517418        9.5999997569999997E-004
  0.20000000298023224        9.5999997569999997E-004
  0.25000000372529030        9.5999997569999997E-004
