  0.43096590076221047        0.0000000000000000     
  0.43096586674348231        1.6363897880000000E-004
  0.43058737417034171        3.2727816139999999E-004
  0.42986962288099539        4.9091782420000003E-004
  0.42874317251447003        6.5455841829999996E-004
  0.42732173189065520        8.1819982730000002E-004
  0.42544783923468077        9.8184263330000003E-004
  0.42334336963293789        1.1454864870000000E-003
  0.42071814904748134        1.3091323200000000E-003
  0.41795923026680371        1.4727796660000000E-003
  0.41365023818665630        1.6855227300000000E-003
  0.40758586947427589        1.9620894450000002E-003
  0.39796411970405698        2.3216260600000000E-003
  0.38396534101530394        2.7890226340000000E-003
  0.36185258278673949        3.3966335470000000E-003
  0.32946121889720720        4.1865194219999997E-003
  0.29129750420167505        5.2133523860000003E-003
  0.25232041677193667        6.5482012000000001E-003
  0.22226166130596800        8.2834446799999999E-003
  0.20249494649222191        1.0539151730000000E-002
  0.19132070690262273        1.3471377079999999E-002
  0.18582199637978278        1.7282919960000000E-002
  0.18355840235498311        2.2237289699999999E-002
  0.18281187381021541        2.8676791120000000E-002
  0.18267102892392742        3.7045951930000001E-002
  0.18272927813563430        4.7921691090000003E-002
  0.18277189377874364        6.2052246179999999E-002
  0.18259928191434371        8.0406822259999997E-002
  0.18204487890879970       0.10423899440000001     
  0.18111152960944166       0.13516700270000001     
  0.18006998371806440       0.17527610060000001     
  0.17934563335519468       0.22584895790000001     
  0.17895741382196767       0.27625647190000002     
  0.17876295650308369       0.32651743290000002     
  0.17867192376124694       0.37665370110000002     
  0.17863005541539978       0.42668682340000003     
  0.17860998212487708       0.47663721440000001     
  0.17859916353629524       0.52652251719999998     
  0.17859237918959764       0.57635825870000001     
  0.17858746418309943       0.62615704539999995     
