VARIABLES = "X" "Y" "Ja"
ZONE I=  41    J=   19
 -0.80000001192092896        0.0000000000000000        4.4422230528318720E-003
 -0.72000001072883602        0.0000000000000000        4.4422230528318660E-003
 -0.64000000953674319        0.0000000000000000        4.4422230528318660E-003
 -0.56000000834465025        0.0000000000000000        4.4422230528318677E-003
 -0.48000000715255736        0.0000000000000000        4.4422230528318660E-003
 -0.40000000596046448        0.0000000000000000        4.4422230528318677E-003
 -0.32000000476837154        0.0000000000000000        4.4422230528318660E-003
 -0.24000000357627871        0.0000000000000000        4.4422230528318660E-003
 -0.16000000238418577        0.0000000000000000        4.4422230528318686E-003
  -8.0000001192092829E-002   0.0000000000000000        4.4422230528318660E-003
   0.0000000000000000        0.0000000000000000        3.7951482767823591E-003
   5.0000000000000003E-002   4.4602089554664957E-002   2.8727646759276748E-003
  0.10000000000000001        5.8722143818967620E-002   2.6879594166339497E-003
  0.15000000000000002        6.6983760864784622E-002   2.6286961602384642E-003
  0.20000000000000001        7.1846641918802551E-002   2.5952912187601094E-003
  0.25000000000000000        7.4334200719891608E-002   2.5766184072170033E-003
  0.30000000000000004        7.5019308835821752E-002   2.5680087303384547E-003
  0.35000000000000003        7.4275505767019634E-002   2.5668586222368514E-003
  0.40000000000000002        7.2368894454773111E-002   2.5714848371105256E-003
  0.45000000000000001        6.9499149665645854E-002   2.5807041011730028E-003
  0.50000000000000000        6.5820350277604772E-002   2.5936464393673839E-003
  0.55000000000000004        6.1452585138372533E-002   2.6096611658137383E-003
  0.60000000000000009        5.6488883819410578E-002   2.6282650532535243E-003
  0.65000000000000002        5.0999586638980257E-002   2.6491117219660898E-003
  0.70000000000000007        4.5035223344168644E-002   2.6719725528439025E-003
  0.75000000000000000        3.8628479001300155E-002   2.6967242509118501E-003
  0.80000000000000004        3.1795577738765200E-002   2.7233404414008975E-003
  0.85000000000000009        2.4537282123169087E-002   2.7518858137717838E-003
  0.90000000000000002        1.6839631126404589E-002   2.7825119327230855E-003
  0.95000000000000007        8.6744956946254725E-003   2.8154541729002026E-003
   1.0000000000000000        4.1681862848033020E-009   3.6454497522049973E-003
   1.0799999952316284        0.0000000000000000        4.4422227374911550E-003
   1.1599999904632567        0.0000000000000000        4.4422227218604664E-003
   1.2399999856948853        0.0000000000000000        4.4422227218604664E-003
   1.3199999809265137        0.0000000000000000        4.4422227218604603E-003
   1.3999999761581421        0.0000000000000000        4.4422227218604603E-003
   1.4799999713897705        0.0000000000000000        4.4422227218604603E-003
   1.5599999666213988        0.0000000000000000        4.4422227218604664E-003
   1.6399999618530274        0.0000000000000000        4.4422227218604603E-003
   1.7199999570846556        0.0000000000000000        4.4422227218604603E-003
   1.7999999523162842        0.0000000000000000        4.4422227218604846E-003
 -0.80000001192092896        5.5529329171859869E-002   4.3961940144349645E-003
 -0.72083334418427614        5.5529329171859869E-002   4.3961940144349645E-003
 -0.64166667644762332        5.5529329171859869E-002   4.3961940144349645E-003
 -0.56250000871097050        5.5529329171859869E-002   4.3961940144349662E-003
 -0.48333334097431763        5.5529329171859869E-002   4.3961940144349645E-003
 -0.40416667323766486        5.5529329171859869E-002   4.3961940144349645E-003
 -0.32500000550101199        5.5529329171859869E-002   4.3961940144349645E-003
 -0.24583333776435923        5.5529329171859869E-002   4.3961940144349645E-003
 -0.16666667002770635        5.5529329171859869E-002   4.3961940144349679E-003
  -8.7500002291053480E-002   5.5529329171859869E-002   4.3961940144349645E-003
  -8.3333345544007176E-003   5.5529329171859869E-002   3.7850290259280593E-003
   4.2499998735470897E-002   9.7654694613891063E-002   2.9048957055978573E-003
   9.3333332025342511E-002  0.11099067173702674        2.7275200621319612E-003
  0.14416666531521413       0.11879352673041471        2.6698903664107397E-003
  0.19499999860508574       0.12338637526166049        2.6373648803821935E-003
  0.24583333189495735       0.12573580159124950        2.6192299508881849E-003
  0.29666666518482898       0.12638286611309185        2.6109609302546696E-003
  0.34749999847470059       0.12568036592973630        2.6100238944839335E-003
  0.39833333176457220       0.12387962746465030        2.6147756867826617E-003
  0.44916666505444380       0.12116923767855772        2.6240586848168246E-003
  0.49999999834431541       0.11769471955269240        2.6370203142920927E-003
  0.55083333163418702       0.11356949348162197        2.6530219315424536E-003
  0.60166666492405874       0.10888142316711144        2.6715884807747897E-003
  0.65249999821393023       0.10369694297673540        2.6923787061675676E-003
  0.70333333150380195        9.8063776774621941E-002   2.7151665473638419E-003
  0.75416666479367345        9.2012794647288551E-002   2.7398289992205276E-003
  0.80499999808354517        8.5559319808159728E-002   2.7663378969663083E-003
  0.85583333137341677        7.8704072479028706E-002   2.7947541849279818E-003
  0.90666666466328827        7.1433866878313629E-002   2.8252238121135452E-003
  0.95749999795315999        6.3722135939658614E-002   2.8579747256870435E-003
   1.0083333312430316        5.5529333108589568E-002   3.6436431591579245E-003
   1.0874999933503569        5.5529329171859869E-002   4.3961937165962290E-003
   1.1666666554576819        5.5529329171859869E-002   4.3961937018335024E-003
   1.2458333175650074        5.5529329171859869E-002   4.3961937018335085E-003
   1.3249999796723326        5.5529329171859869E-002   4.3961937018335024E-003
   1.4041666417796579        5.5529329171859869E-002   4.3961937018335024E-003
   1.4833333038869831        5.5529329171859869E-002   4.3961937018335024E-003
   1.5624999659943084        5.5529329171859869E-002   4.3961937018335024E-003
   1.6416666281016337        5.5529329171859869E-002   4.3961937018334963E-003
   1.7208332902089587        5.5529329171859869E-002   4.3961937018335024E-003
   1.7999999523162842        5.5529329171859869E-002   4.3961937018335267E-003
 -0.80000001192092896       0.11106174202149983        4.3501599958492582E-003
 -0.72166667763971615       0.11106174202149983        4.3501599958492522E-003
 -0.64333334335850345       0.11106174202149983        4.3501599958492522E-003
 -0.56500000907729064       0.11106174202149983        4.3501599958492522E-003
 -0.48666667479607795       0.11106174202149983        4.3501599958492504E-003
 -0.40833334051486520       0.11106174202149983        4.3501599958492539E-003
 -0.33000000623365239       0.11106174202149983        4.3501599958492504E-003
 -0.25166667195243975       0.11106174202149983        4.3501599958492513E-003
 -0.17333333767122691       0.11106174202149983        4.3501599958492548E-003
  -9.5000003390014132E-002  0.11106174202149983        4.3501599958492513E-003
  -1.6666669108801435E-002  0.11106174202149983        3.7749093396993133E-003
   3.4999997470941784E-002  0.15071024581242476        2.9370310733803362E-003
   8.6666664050685016E-002  0.16326210225269586        2.7670854163410470E-003
  0.13833333063042827       0.17060616971748990        2.7110893489002822E-003
  0.18999999721017147       0.17492897073040525        2.6794433536014442E-003
  0.24166666378991469       0.17714025691766444        2.6618463290435301E-003
  0.29333333036965797       0.17774927573276633        2.6539179815459955E-003
  0.34499999694940114       0.17708808072850629        2.6531940318258174E-003
  0.39666666352914437       0.17539322098995577        2.6580714135866434E-003
  0.44833333010888760       0.17284219505626613        2.6674181568202724E-003
  0.49999999668863082       0.16957196953680850        2.6803990885372812E-003
  0.55166666326837410       0.16568929600268018        2.6963876076246660E-003
  0.60333332984811738       0.16127687199907656        2.7149168299537858E-003
  0.65499999642786055       0.15639722572597853        2.7356506236947231E-003
  0.70666666300760372       0.15109527500873779        2.7583654872458730E-003
  0.75833332958734689       0.14540007485327466        2.7829387052241503E-003
  0.80999999616709017       0.13932604750801775        2.8093403227138526E-003
  0.86166666274683346       0.13287387084759675        2.8376275386998236E-003
  0.91333332932657663       0.12603113438000646        2.8679406862281965E-003
  0.96499999590631991       0.11877283311312221        2.9005002846488955E-003
   1.0166666624860630       0.11106174572676009        3.6418365878972676E-003
   1.0949999914690851       0.11106174202149983        4.3501597155144872E-003
   1.1733333204521073       0.11106174202149983        4.3501597016197642E-003
   1.2516666494351294       0.11106174202149983        4.3501597016197642E-003
   1.3299999784181515       0.11106174202149983        4.3501597016197642E-003
   1.4083333074011737       0.11106174202149983        4.3501597016197581E-003
   1.4866666363841956       0.11106174202149983        4.3501597016197581E-003
   1.5649999653672177       0.11106174202149983        4.3501597016197702E-003
